subject_id	trial	response_type	probability
95	16	0	0.007903713
95	17	0	0.007903713
95	18	0	0.007903714
95	19	0	0.007903714
95	20	0	0.007903713
95	21	0	0.007903713
95	22	0	0.007903713
95	23	0	0.007903714
95	24	0	0.007903713
96	0	0	0.09052579
96	1	0	0.019813595
96	2	0	0.009620523
96	3	0	0.008151198
96	4	0	0.007939393
96	5	0	0.007908858
96	6	0	0.007904456
96	7	0	0.007903822
96	8	0	0.007903729
96	9	0	0.007903716
96	10	0	0.007903714
96	11	0	0.007903713
96	12	0	0.007903714
96	13	0	0.007903714
96	14	0	0.007903714
96	15	0	0.007903714
96	16	0	0.007903713
96	17	0	0.007903714
96	18	0	0.007903714
96	19	0	0.007903714
96	20	0	0.007903714
96	21	0	0.007903714
96	22	0	0.007903713
96	23	0	0.007903714
96	24	0	0.007903714
97	0	0	0.022873912
97	1	0	0.017002033
97	2	0	0.016125955
97	3	0	0.009090807
97	4	0	0.008075388
97	5	0	0.007928412
97	6	0	0.007906948
97	7	0	0.007904151
97	8	0	0.007903773
97	9	0	0.007903721
97	10	0	0.007903715
97	11	0	0.007903713
97	12	0	0.007903713
97	13	0	0.007903713
97	14	0	0.007903713
97	15	0	0.007903713
97	16	0	0.007903713
97	17	0	0.007903713
97	18	0	0.007903714
97	19	0	0.007903712
97	20	0	0.007903714
97	21	0	0.007903713
97	22	0	0.007903713
97	23	0	0.007903713
97	24	0	0.007903713
98	0	0	0.07661882
98	1	0	0.016992124
98	2	0	0.009145131
98	3	0	0.008076889
98	4	0	0.007928191
98	5	0	0.007907202
98	6	0	0.007904213
98	7	0	0.0079037845
98	8	0	0.007903723
98	9	0	0.007903714
98	10	0	0.007903713
98	11	0	0.007903713
98	12	0	0.007903713
98	13	0	0.007903713
98	14	0	0.007903714
98	15	0	0.007903713
98	16	0	0.007903714
98	17	0	0.007903713
98	18	0	0.007903714
98	19	0	0.007903714
98	20	0	0.007903713
98	21	0	0.007903713
98	22	0	0.007903714
98	23	0	0.007903714
98	24	0	0.007903714
99	0	0	0.06885993
99	1	0	0.06300206
99	2	0	0.015848188
99	3	0	0.009048736
99	4	0	0.008067555
99	5	0	0.007927244
99	6	0	0.00790711
99	7	0	0.0079042055
99	8	0	0.0079037845
99	9	0	0.007903723
99	10	0	0.007903715
99	11	0	0.007903714
99	12	0	0.007903714
99	13	0	0.007903713
99	14	0	0.007903713
99	15	0	0.007903714
99	16	0	0.007903713
99	17	0	0.007903713
99	18	0	0.007903714
99	19	0	0.007903714
99	20	0	0.007903714
99	21	0	0.007903713
99	22	0	0.007903713
99	23	0	0.007903714
99	24	0	0.007903713
100	0	0	0.017069764
100	1	0	0.009225175
100	2	0	0.008094256
100	3	0	0.007931175
100	4	0	0.007907638
100	5	0	0.007904276
100	6	0	0.007903794
100	7	0	0.007903724
100	8	0	0.007903714
100	9	0	0.007903713
100	10	0	0.007903713
100	11	0	0.007903713
100	12	0	0.007903713
100	13	0	0.007903713
100	14	0	0.007903712
100	15	0	0.007903713
100	16	0	0.007903713
100	17	0	0.007903713
100	18	0	0.007903713
100	19	0	0.007903713
100	20	0	0.007903713
100	21	0	0.007903713
100	22	0	0.007903713
100	23	0	0.007903713
100	24	0	0.007903713
101	0	0	0.09038846
101	1	0	0.019795323
101	2	0	0.009617861
101	3	0	0.008150078
101	4	0	0.007939255
101	5	0	0.007908835
101	6	0	0.007904436
101	7	0	0.007903817
101	8	0	0.007903728
101	9	0	0.007903715
101	10	0	0.007903713
101	11	0	0.007903712
101	12	0	0.007903713
101	13	0	0.007903714
101	14	0	0.007903712
101	15	0	0.007903712
101	16	0	0.007903712
101	17	0	0.007903714
101	18	0	0.007903713
101	19	0	0.007903713
101	20	0	0.007903714
101	21	0	0.007903713
101	22	0	0.007903714
101	23	0	0.007903713
101	24	0	0.007903714
102	0	0	0.016284863
102	1	0	0.0090961745
102	2	0	0.008074298
102	3	0	0.007928201
102	4	0	0.007907243
102	5	0	0.007904218
102	6	0	0.007903786
102	7	0	0.007903725
102	8	0	0.007903716
102	9	0	0.007903714
102	10	0	0.007903714
102	11	0	0.007903715
102	12	0	0.007903714
102	13	0	0.007903715
102	14	0	0.007903715
102	15	0	0.007903715
102	16	0	0.007903715
102	17	0	0.007903714
102	18	0	0.007903714
102	19	0	0.007903714
102	20	0	0.007903714
102	21	0	0.007903714
102	22	0	0.007903714
102	23	0	0.007903714
102	24	0	0.007903714
103	0	0	0.016963264
103	1	0	0.009209474
103	2	0	0.008090802
103	3	0	0.007930593
103	4	0	0.007907586
103	5	0	0.007904267
103	6	0	0.007903792
103	7	0	0.007903725
103	8	0	0.007903715
103	9	0	0.007903713
103	10	0	0.007903712
103	11	0	0.007903713
103	12	0	0.007903713
103	13	0	0.007903713
103	14	0	0.007903713
103	15	0	0.007903713
103	16	0	0.007903713
103	17	0	0.007903713
103	18	0	0.007903712
103	19	0	0.007903713
103	20	0	0.007903714
103	21	0	0.007903714
103	22	0	0.007903713
103	23	0	0.007903713
103	24	0	0.007903714
104	0	0	0.25201705
104	1	0	0.2518049
104	2	0	0.24580984
104	3	0	0.22076167
104	4	0	0.035629325
104	5	0	0.011651688
104	6	0	0.008423075
104	7	0	0.007976821
104	8	0	0.007914103
104	9	0	0.007905197
104	10	0	0.007903925
104	11	0	0.007903743
104	12	0	0.007903716
104	13	0	0.007903713
104	14	0	0.007903712
104	15	0	0.007903712
104	16	0	0.007903712
104	17	0	0.007903712
104	18	0	0.007903712
104	19	0	0.007903713
104	20	0	0.007903711
104	21	0	0.007903711
104	22	0	0.007903712
104	23	0	0.007903712
104	24	0	0.007903712
105	0	0	0.016998338
105	1	0	0.009214006
105	2	0	0.0080875615
105	3	0	0.007929839
105	4	0	0.007907493
105	5	0	0.007904258
105	6	0	0.007903784
105	7	0	0.007903723
105	8	0	0.007903713
105	9	0	0.007903712
105	10	0	0.007903712
105	11	0	0.007903713
105	12	0	0.007903712
105	13	0	0.007903712
105	14	0	0.007903712
105	15	0	0.007903713
105	16	0	0.007903712
105	17	0	0.007903712
105	18	0	0.007903712
105	19	0	0.007903712
105	20	0	0.007903713
105	21	0	0.007903712
105	22	0	0.007903712
105	23	0	0.007903712
105	24	0	0.007903712
106	0	0	0.039728496
106	1	0	0.03903562
106	2	0	0.035948265
106	3	0	0.011826398
106	4	0	0.008468388
106	5	0	0.007979864
106	6	0	0.007914249
106	7	0	0.007905195
106	8	0	0.007903924
106	9	0	0.007903744
106	10	0	0.007903717
106	11	0	0.007903714
106	12	0	0.007903714
106	13	0	0.007903714
106	14	0	0.007903714
106	15	0	0.007903714
106	16	0	0.007903714
106	17	0	0.007903713
106	18	0	0.007903714
106	19	0	0.007903714
106	20	0	0.007903714
106	21	0	0.007903714
106	22	0	0.007903714
106	23	0	0.007903714
106	24	0	0.007903714
107	0	0	0.14208485
107	1	0	0.13780537
107	2	0	0.02661558
107	3	0	0.0105110705
107	4	0	0.008272003
107	5	0	0.00795617
107	6	0	0.007911224
107	7	0	0.007904794
107	8	0	0.007903866
107	9	0	0.007903734
107	10	0	0.007903715
107	11	0	0.007903712
107	12	0	0.007903712
107	13	0	0.007903712
107	14	0	0.007903712
107	15	0	0.007903712
107	16	0	0.007903712
107	17	0	0.007903712
107	18	0	0.007903712
107	19	0	0.007903712
107	20	0	0.007903713
107	21	0	0.007903713
107	22	0	0.007903712
107	23	0	0.007903713
107	24	0	0.007903712
108	0	0	0.017080544
108	1	0	0.009226543
108	2	0	0.00809416
108	3	0	0.00793118
108	4	0	0.0079076765
108	5	0	0.007904284
108	6	0	0.007903793
108	7	0	0.007903724
108	8	0	0.007903715
108	9	0	0.007903713
108	10	0	0.007903713
108	11	0	0.007903714
108	12	0	0.007903713
108	13	0	0.007903714
108	14	0	0.007903714
108	15	0	0.007903714
108	16	0	0.007903714
108	17	0	0.007903714
108	18	0	0.007903714
108	19	0	0.007903714
108	20	0	0.007903714
108	21	0	0.007903714
108	22	0	0.007903714
108	23	0	0.007903714
108	24	0	0.007903714
109	0	0	0.090359375
109	1	0	0.01978961
109	2	0	0.009614818
109	3	0	0.008150508
109	4	0	0.007939331
109	5	0	0.007908846
109	6	0	0.007904432
109	7	0	0.007903816
109	8	0	0.007903727
109	9	0	0.007903716
109	10	0	0.007903713
109	11	0	0.007903713
109	12	0	0.007903713
109	13	0	0.007903713
109	14	0	0.007903713
109	15	0	0.007903713
109	16	0	0.007903713
109	17	0	0.007903714
109	18	0	0.007903714
109	19	0	0.007903714
109	20	0	0.007903713
109	21	0	0.007903713
109	22	0	0.007903713
109	23	0	0.007903713
109	24	0	0.007903714
110	0	0	0.016008731
110	1	0	0.009051111
110	2	0	0.008067479
110	3	0	0.007927309
110	4	0	0.007907042
110	5	0	0.007904186
110	6	0	0.00790378
110	7	0	0.007903722
110	8	0	0.007903714
110	9	0	0.007903713
110	10	0	0.007903712
110	11	0	0.007903712
110	12	0	0.007903712
110	13	0	0.007903712
110	14	0	0.007903712
110	15	0	0.007903712
110	16	0	0.007903712
110	17	0	0.007903712
110	18	0	0.007903712
110	19	0	0.007903712
110	20	0	0.007903712
110	21	0	0.007903712
110	22	0	0.007903712
110	23	0	0.007903713
110	24	0	0.007903712
111	0	0	0.017889105
111	1	0	0.010614688
111	2	0	0.009554639
111	3	0	0.009395757
111	4	0	0.008118975
111	5	0	0.007934737
111	6	0	0.007908092
111	7	0	0.007904344
111	8	0	0.0079038
111	9	0	0.007903726
111	10	0	0.007903716
111	11	0	0.007903714
111	12	0	0.007903713
111	13	0	0.007903713
111	14	0	0.007903714
111	15	0	0.007903713
111	16	0	0.007903713
111	17	0	0.007903713
111	18	0	0.007903714
111	19	0	0.007903713
111	20	0	0.007903714
111	21	0	0.007903714
111	22	0	0.007903713
111	23	0	0.007903714
111	24	0	0.007903714
112	0	0	0.09036799
112	1	0	0.01979045
112	2	0	0.009614425
112	3	0	0.008150112
112	4	0	0.007939246
112	5	0	0.007908841
112	6	0	0.007904454
112	7	0	0.00790382
112	8	0	0.007903728
112	9	0	0.007903715
112	10	0	0.007903714
112	11	0	0.007903713
112	12	0	0.007903713
112	13	0	0.007903713
112	14	0	0.007903713
112	15	0	0.007903713
112	16	0	0.007903713
112	17	0	0.007903713
112	18	0	0.007903713
112	19	0	0.007903713
112	20	0	0.007903713
112	21	0	0.007903714
112	22	0	0.007903714
112	23	0	0.007903713
112	24	0	0.007903714
113	0	0	0.08995563
113	1	0	0.01970858
113	2	0	0.00960678
113	3	0	0.0081496285
113	4	0	0.007939125
113	5	0	0.007908573
113	6	0	0.007904393
113	7	0	0.00790381
113	8	0	0.007903724
113	9	0	0.007903713
113	10	0	0.007903711
113	11	0	0.007903711
113	12	0	0.007903711
113	13	0	0.007903711
113	14	0	0.007903711
113	15	0	0.007903711
113	16	0	0.007903712
113	17	0	0.007903712
113	18	0	0.007903712
113	19	0	0.007903711
113	20	0	0.007903711
113	21	0	0.007903711
113	22	0	0.007903712
113	23	0	0.007903712
113	24	0	0.007903712
114	0	0	0.06865291
114	1	0	0.062808946
114	2	0	0.0158173
114	3	0	0.009037887
114	4	0	0.008066692
114	5	0	0.007927204
114	6	0	0.007907076
114	7	0	0.007904196
114	8	0	0.007903784
114	9	0	0.007903724
114	10	0	0.007903715
114	11	0	0.007903713
114	12	0	0.007903714
114	13	0	0.007903713
114	14	0	0.007903713
114	15	0	0.007903713
114	16	0	0.007903712
114	17	0	0.007903713
114	18	0	0.007903713
114	19	0	0.007903713
114	20	0	0.007903713
114	21	0	0.007903713
114	22	0	0.007903712
114	23	0	0.007903713
114	24	0	0.007903713
115	0	0	0.016873661
115	1	0	0.009196426
115	2	0	0.008088075
115	3	0	0.007930122
115	4	0	0.007907505
115	5	0	0.007904259
115	6	0	0.007903791
115	7	0	0.007903724
115	8	0	0.007903715
115	9	0	0.007903714
115	10	0	0.007903713
115	11	0	0.007903714
115	12	0	0.007903713
115	13	0	0.007903713
115	14	0	0.007903713
115	15	0	0.007903714
115	16	0	0.007903713
115	17	0	0.007903714
115	18	0	0.007903714
115	19	0	0.007903714
115	20	0	0.007903713
115	21	0	0.007903713
115	22	0	0.007903713
115	23	0	0.007903713
115	24	0	0.007903713
116	0	0	0.017053287
116	1	0	0.009222592
116	2	0	0.008093553
116	3	0	0.007931077
116	4	0	0.007907648
116	5	0	0.007904281
116	6	0	0.007903795
116	7	0	0.007903726
116	8	0	0.007903716
116	9	0	0.007903714
116	10	0	0.007903714
116	11	0	0.007903714
116	12	0	0.007903713
116	13	0	0.007903714
116	14	0	0.007903714
116	15	0	0.007903713
116	16	0	0.007903714
116	17	0	0.007903713
116	18	0	0.007903714
116	19	0	0.007903713
116	20	0	0.007903713
116	21	0	0.007903714
116	22	0	0.007903713
116	23	0	0.007903713
116	24	0	0.007903713
117	0	0	0.33092883
117	1	0	0.3305349
117	2	0	0.3202651
117	3	0	0.05264058
117	4	0	0.0143308705
117	5	0	0.008830989
117	6	0	0.008037308
117	7	0	0.007922497
117	8	0	0.007906381
117	9	0	0.007904093
117	10	0	0.007903768
117	11	0	0.00790372
117	12	0	0.007903714
117	13	0	0.007903712
117	14	0	0.007903713
117	15	0	0.007903713
117	16	0	0.007903712
117	17	0	0.007903712
117	18	0	0.007903712
117	19	0	0.007903713
117	20	0	0.007903713
117	21	0	0.007903713
117	22	0	0.007903713
117	23	0	0.007903713
117	24	0	0.007903713
118	0	0	0.04446783
118	1	0	0.0409465
118	2	0	0.012686401
118	3	0	0.00860737
118	4	0	0.008016849
118	5	0	0.007933626
118	6	0	0.007921407
118	7	0	0.007919657
118	8	0	0.007906012
118	9	0	0.007904017
118	10	0	0.007903758
118	11	0	0.007903724
118	12	0	0.007903719
118	13	0	0.007903718
118	14	0	0.007903712
118	15	0	0.007903712
118	16	0	0.007903712
118	17	0	0.007903712
118	18	0	0.007903712
118	19	0	0.007903712
118	20	0	0.007903712
118	21	0	0.007903712
118	22	0	0.007903712
118	23	0	0.007903712
118	24	0	0.007903712
119	0	0	0.026646322
119	1	0	0.025073461
119	2	0	0.024724653
119	3	0	0.023104388
119	4	0	0.010088313
119	5	0	0.008218075
119	6	0	0.007948988
119	7	0	0.007910241
119	8	0	0.007904653
119	9	0	0.007903848
119	10	0	0.007903731
119	11	0	0.007903715
119	12	0	0.007903713
119	13	0	0.007903712
119	14	0	0.007903712
119	15	0	0.007903713
119	16	0	0.007903713
119	17	0	0.007903712
119	18	0	0.007903712
119	19	0	0.007903713
119	20	0	0.007903712
119	21	0	0.007903711
119	22	0	0.007903712
119	23	0	0.007903712
119	24	0	0.007903712
120	0	0	0.3305462
120	1	0	0.32033926
120	2	0	0.052945886
120	3	0	0.014396305
120	4	0	0.008837038
120	5	0	0.008038235
120	6	0	0.007922991
120	7	0	0.007906483
120	8	0	0.007904112
120	9	0	0.007903771
120	10	0	0.007903721
120	11	0	0.007903714
120	12	0	0.007903714
120	13	0	0.007903714
120	14	0	0.007903714
120	15	0	0.007903714
120	16	0	0.007903714
120	17	0	0.007903713
120	18	0	0.007903713
120	19	0	0.007903714
120	20	0	0.007903713
120	21	0	0.007903712
120	22	0	0.007903713
120	23	0	0.007903714
120	24	0	0.007903712
121	0	0	0.06347628
121	1	0	0.022964852
121	2	0	0.01707435
121	3	0	0.016193112
121	4	0	0.009098613
121	5	0	0.008075644
121	6	0	0.007928508
121	7	0	0.007907285
121	8	0	0.00790422
121	9	0	0.007903785
121	10	0	0.007903723
121	11	0	0.007903715
121	12	0	0.007903712
121	13	0	0.007903713
121	14	0	0.007903713
121	15	0	0.007903713
121	16	0	0.007903712
121	17	0	0.007903713
121	18	0	0.007903713
121	19	0	0.007903713
121	20	0	0.007903712
121	21	0	0.007903713
121	22	0	0.007903713
121	23	0	0.007903713
121	24	0	0.007903713
122	0	0	0.012905661
122	1	0	0.008543532
122	2	0	0.0079895
122	3	0	0.007915868
122	4	0	0.00790575
122	5	0	0.007904318
122	6	0	0.0079041
122	7	0	0.007904066
122	8	0	0.007904058
122	9	0	0.007904024
122	10	0	0.007903757
122	11	0	0.007903719
122	12	0	0.007903714
122	13	0	0.007903714
122	14	0	0.007903713
122	15	0	0.007903714
122	16	0	0.007903714
122	17	0	0.007903714
122	18	0	0.007903714
122	19	0	0.007903713
122	20	0	0.007903713
122	21	0	0.007903714
122	22	0	0.007903713
122	23	0	0.007903714
122	24	0	0.007903713
123	0	0	0.06959315
123	1	0	0.04277772
123	2	0	0.03882451
123	3	0	0.03820849
123	4	0	0.03361584
123	5	0	0.032975778
123	6	0	0.032882895
123	7	0	0.030449454
123	8	0	0.0111071635
123	9	0	0.00836158
123	10	0	0.007969388
123	11	0	0.007913155
123	12	0	0.007905074
123	13	0	0.007903908
123	14	0	0.007903742
123	15	0	0.007903717
123	16	0	0.007903714
123	17	0	0.007903714
123	18	0	0.007903713
123	19	0	0.007903713
123	20	0	0.007903713
123	21	0	0.007903714
123	22	0	0.007903714
123	23	0	0.007903714
123	24	0	0.007903714
124	0	0	0.017051121
124	1	0	0.009218042
124	2	0	0.008092814
124	3	0	0.007930941
124	4	0	0.0079076355
124	5	0	0.007904278
124	6	0	0.007903795
124	7	0	0.007903725
124	8	0	0.007903715
124	9	0	0.007903713
124	10	0	0.007903713
124	11	0	0.007903713
124	12	0	0.007903712
124	13	0	0.007903713
124	14	0	0.007903713
124	15	0	0.007903713
124	16	0	0.007903712
124	17	0	0.007903713
124	18	0	0.007903713
124	19	0	0.007903713
124	20	0	0.007903712
124	21	0	0.007903713
124	22	0	0.007903713
124	23	0	0.007903713
124	24	0	0.007903712
125	0	0	0.017061505
125	1	0	0.009224324
125	2	0	0.008093484
125	3	0	0.007931577
125	4	0	0.0079083145
125	5	0	0.00790496
125	6	0	0.007904471
125	7	0	0.007904397
125	8	0	0.007903812
125	9	0	0.007903728
125	10	0	0.007903715
125	11	0	0.007903714
125	12	0	0.007903714
125	13	0	0.007903714
125	14	0	0.007903714
125	15	0	0.007903714
125	16	0	0.007903714
125	17	0	0.007903714
125	18	0	0.007903714
125	19	0	0.007903713
125	20	0	0.007903713
125	21	0	0.007903713
125	22	0	0.007903713
125	23	0	0.007903713
125	24	0	0.007903713
126	0	0	0.028578704
126	1	0	0.028179184
126	2	0	0.027766593
126	3	0	0.025851866
126	4	0	0.010481208
126	5	0	0.008274438
126	6	0	0.007957085
126	7	0	0.007911402
126	8	0	0.00790482
126	9	0	0.007903873
126	10	0	0.007903735
126	11	0	0.0079037165
126	12	0	0.007903713
126	13	0	0.007903712
126	14	0	0.007903713
126	15	0	0.007903712
126	16	0	0.007903713
126	17	0	0.007903713
126	18	0	0.007903713
126	19	0	0.007903712
126	20	0	0.007903713
126	21	0	0.007903714
126	22	0	0.007903713
126	23	0	0.007903713
126	24	0	0.007903713
127	0	0	0.089845456
127	1	0	0.019675342
127	2	0	0.0095972
127	3	0	0.008147543
127	4	0	0.007938837
127	5	0	0.007908774
127	6	0	0.007904442
127	7	0	0.007903817
127	8	0	0.007903727
127	9	0	0.007903715
127	10	0	0.007903713
127	11	0	0.007903713
127	12	0	0.007903712
127	13	0	0.007903712
127	14	0	0.007903713
127	15	0	0.007903713
127	16	0	0.007903713
127	17	0	0.007903713
127	18	0	0.007903713
127	19	0	0.007903712
127	20	0	0.007903712
127	21	0	0.007903713
127	22	0	0.007903713
127	23	0	0.007903712
127	24	0	0.007903713
128	0	0	0.04433769
128	1	0	0.043599654
128	2	0	0.040167667
128	3	0	0.012554358
128	4	0	0.008571699
128	5	0	0.007999987
128	6	0	0.007917487
128	7	0	0.007905691
128	8	0	0.007903998
128	9	0	0.007903754
128	10	0	0.007903718
128	11	0	0.007903714
128	12	0	0.007903713
128	13	0	0.007903713
128	14	0	0.007903712
128	15	0	0.007903712
128	16	0	0.007903713
128	17	0	0.007903712
128	18	0	0.007903712
128	19	0	0.007903712
128	20	0	0.007903713
128	21	0	0.007903712
128	22	0	0.007903713
128	23	0	0.007903713
128	24	0	0.007903713
129	0	0	0.017082887
129	1	0	0.009226561
129	2	0	0.008094374
129	3	0	0.007931195
129	4	0	0.007907673
129	5	0	0.007904283
129	6	0	0.007903795
129	7	0	0.007903724
129	8	0	0.007903715
129	9	0	0.007903713
129	10	0	0.007903712
129	11	0	0.007903713
129	12	0	0.007903712
129	13	0	0.007903712
129	14	0	0.007903713
129	15	0	0.007903713
129	16	0	0.007903713
129	17	0	0.007903713
129	18	0	0.007903712
129	19	0	0.007903713
129	20	0	0.007903713
129	21	0	0.007903712
129	22	0	0.007903712
129	23	0	0.007903712
129	24	0	0.007903712
130	0	0	0.02328139
130	1	0	0.017261216
130	2	0	0.016361507
130	3	0	0.009121572
130	4	0	0.008079256
130	5	0	0.007928959
130	6	0	0.007907346
130	7	0	0.007904236
130	8	0	0.007903787
130	9	0	0.007903723
130	10	0	0.007903713
130	11	0	0.007903712
130	12	0	0.007903712
130	13	0	0.007903712
130	14	0	0.007903712
130	15	0	0.007903713
130	16	0	0.007903712
130	17	0	0.007903712
130	18	0	0.007903712
130	19	0	0.007903712
130	20	0	0.007903712
130	21	0	0.007903712
130	22	0	0.007903711
130	23	0	0.007903711
130	24	0	0.007903711
131	0	0	0.023318835
131	1	0	0.01729309
131	2	0	0.016390523
131	3	0	0.0091259
131	4	0	0.0080797905
131	5	0	0.007929084
131	6	0	0.007907369
131	7	0	0.007904239
131	8	0	0.007903788
131	9	0	0.007903723
131	10	0	0.007903714
131	11	0	0.007903713
131	12	0	0.007903712
131	13	0	0.007903713
131	14	0	0.007903713
131	15	0	0.007903712
131	16	0	0.007903713
131	17	0	0.007903713
131	18	0	0.007903713
131	19	0	0.007903712
131	20	0	0.007903713
131	21	0	0.007903712
131	22	0	0.007903713
131	23	0	0.007903712
131	24	0	0.007903713
132	0	0	0.017079135
132	1	0	0.009225622
132	2	0	0.00809426
132	3	0	0.007931149
132	4	0	0.007907665
132	5	0	0.007904283
132	6	0	0.007903795
132	7	0	0.007903725
132	8	0	0.007903715
132	9	0	0.007903713
132	10	0	0.007903713
132	11	0	0.007903713
132	12	0	0.007903713
132	13	0	0.007903713
132	14	0	0.007903713
132	15	0	0.007903713
132	16	0	0.007903713
132	17	0	0.007903713
132	18	0	0.007903713
132	19	0	0.007903713
132	20	0	0.007903714
132	21	0	0.007903713
132	22	0	0.007903712
132	23	0	0.007903713
132	24	0	0.007903713
133	0	0	0.017053109
133	1	0	0.009221952
133	2	0	0.008093683
133	3	0	0.007931094
133	4	0	0.007907661
133	5	0	0.007904283
133	6	0	0.007903796
133	7	0	0.007903726
133	8	0	0.007903716
133	9	0	0.007903714
133	10	0	0.007903714
133	11	0	0.007903714
133	12	0	0.007903714
133	13	0	0.007903714
133	14	0	0.007903714
133	15	0	0.007903714
133	16	0	0.007903714
133	17	0	0.007903713
133	18	0	0.007903713
133	19	0	0.007903713
133	20	0	0.007903713
133	21	0	0.007903713
133	22	0	0.007903713
133	23	0	0.007903712
133	24	0	0.007903712
134	0	0	0.14835553
134	1	0	0.14391185
134	2	0	0.027503157
134	3	0	0.010728451
134	4	0	0.00831086
134	5	0	0.007962407
134	6	0	0.007912176
134	7	0	0.007904934
134	8	0	0.00790389
134	9	0	0.00790374
134	10	0	0.007903717
134	11	0	0.007903715
134	12	0	0.007903715
134	13	0	0.007903714
134	14	0	0.007903714
134	15	0	0.007903714
134	16	0	0.007903714
134	17	0	0.007903714
134	18	0	0.007903714
134	19	0	0.007903714
134	20	0	0.007903714
134	21	0	0.007903714
134	22	0	0.007903714
134	23	0	0.007903714
134	24	0	0.007903714
135	0	0	0.06904269
135	1	0	0.06316917
135	2	0	0.015867658
135	3	0	0.009051803
135	4	0	0.008069205
135	5	0	0.007927519
135	6	0	0.007907145
135	7	0	0.007904205
135	8	0	0.0079037845
135	9	0	0.007903724
135	10	0	0.007903715
135	11	0	0.007903714
