subject_id	trial	response_type	probability
44	2	0	0.0009660036
44	3	0	0.0009660035
44	4	0	0.0009660035
44	5	0	0.00096600346
44	6	0	0.0009660035
44	7	0	0.0009660035
44	8	0	0.0009660036
44	9	0	0.0009660036
44	10	0	0.00096600346
44	11	0	0.0009660036
44	12	0	0.0009660035
44	13	0	0.00096600346
44	14	0	0.0009660035
44	15	0	0.0009660035
44	16	0	0.0009660035
44	17	0	0.0009660035
44	18	0	0.0009660035
44	19	0	0.0009660036
44	20	0	0.0009660035
44	21	0	0.0009660035
44	22	0	0.00096600346
44	23	0	0.0009660035
44	24	0	0.0009660035
45	0	0	0.0015084525
45	1	0	0.0009661747
45	2	0	0.0009660035
45	3	0	0.00096600346
45	4	0	0.0009660035
45	5	0	0.00096600346
45	6	0	0.00096600346
45	7	0	0.00096600346
45	8	0	0.0009660035
45	9	0	0.0009660034
45	10	0	0.0009660035
45	11	0	0.00096600346
45	12	0	0.00096600346
45	13	0	0.00096600346
45	14	0	0.00096600346
45	15	0	0.0009660035
45	16	0	0.00096600346
45	17	0	0.0009660035
45	18	0	0.0009660035
45	19	0	0.0009660035
45	20	0	0.0009660035
45	21	0	0.00096600346
45	22	0	0.0009660035
45	23	0	0.0009660035
45	24	0	0.0009660035
46	0	0	0.0049299668
46	1	0	0.00096664525
46	2	0	0.0009660035
46	3	0	0.0009660034
46	4	0	0.0009660034
46	5	0	0.0009660034
46	6	0	0.0009660034
46	7	0	0.00096600334
46	8	0	0.00096600346
46	9	0	0.0009660034
46	10	0	0.0009660034
46	11	0	0.00096600346
46	12	0	0.0009660034
46	13	0	0.00096600346
46	14	0	0.00096600346
46	15	0	0.00096600346
46	16	0	0.00096600346
46	17	0	0.00096600346
46	18	0	0.0009660034
46	19	0	0.0009660034
46	20	0	0.00096600334
46	21	0	0.00096600334
46	22	0	0.00096600346
46	23	0	0.00096600346
46	24	0	0.0009660034
47	0	0	0.0017367215
47	1	0	0.0009661213
47	2	0	0.0009660035
47	3	0	0.00096600346
47	4	0	0.0009660034
47	5	0	0.00096600346
47	6	0	0.0009660034
47	7	0	0.00096600346
47	8	0	0.0009660035
47	9	0	0.00096600346
47	10	0	0.0009660035
47	11	0	0.0009660035
47	12	0	0.00096600346
47	13	0	0.0009660035
47	14	0	0.0009660035
47	15	0	0.00096600346
47	16	0	0.00096600346
47	17	0	0.0009660035
47	18	0	0.00096600346
47	19	0	0.0009660035
47	20	0	0.00096600346
47	21	0	0.00096600346
47	22	0	0.0009660035
47	23	0	0.00096600346
47	24	0	0.0009660034
48	0	0	0.004362851
48	1	0	0.00096655136
48	2	0	0.00096600346
48	3	0	0.0009660034
48	4	0	0.0009660035
48	5	0	0.00096600346
48	6	0	0.00096600346
48	7	0	0.0009660034
48	8	0	0.00096600346
48	9	0	0.00096600346
48	10	0	0.0009660034
48	11	0	0.00096600346
48	12	0	0.0009660034
48	13	0	0.00096600346
48	14	0	0.00096600346
48	15	0	0.0009660034
48	16	0	0.00096600346
48	17	0	0.00096600346
48	18	0	0.00096600346
48	19	0	0.00096600346
48	20	0	0.00096600346
48	21	0	0.0009660034
48	22	0	0.00096600346
48	23	0	0.00096600346
48	24	0	0.0009660034
49	0	0	0.0011148351
49	1	0	0.00096602587
49	2	0	0.0009660034
49	3	0	0.00096600334
49	4	0	0.00096600346
49	5	0	0.0009660033
49	6	0	0.00096600334
49	7	0	0.0009660034
49	8	0	0.00096600334
49	9	0	0.00096600334
49	10	0	0.0009660034
49	11	0	0.00096600334
49	12	0	0.00096600334
49	13	0	0.00096600334
49	14	0	0.00096600334
49	15	0	0.00096600334
49	16	0	0.00096600334
49	17	0	0.00096600334
49	18	0	0.00096600334
49	19	0	0.0009660033
49	20	0	0.0009660033
49	21	0	0.00096600334
49	22	0	0.0009660034
49	23	0	0.00096600334
49	24	0	0.0009660034
50	0	0	0.003198451
50	1	0	0.0009665305
50	2	0	0.0009660035
50	3	0	0.0009660034
50	4	0	0.0009660034
50	5	0	0.0009660034
50	6	0	0.0009660034
50	7	0	0.00096600334
50	8	0	0.00096600346
50	9	0	0.00096600334
50	10	0	0.0009660034
50	11	0	0.0009660034
50	12	0	0.00096600346
50	13	0	0.00096600346
50	14	0	0.00096600346
50	15	0	0.0009660035
50	16	0	0.0009660034
50	17	0	0.00096600346
50	18	0	0.0009660034
50	19	0	0.0009660034
50	20	0	0.00096600346
50	21	0	0.00096600346
50	22	0	0.00096600346
50	23	0	0.0009660034
50	24	0	0.0009660034
51	0	0	0.0012977088
51	1	0	0.000966163
51	2	0	0.0009660038
51	3	0	0.0009660035
51	4	0	0.0009660035
51	5	0	0.0009660036
51	6	0	0.0009660035
51	7	0	0.0009660035
51	8	0	0.0009660035
51	9	0	0.00096600346
51	10	0	0.00096600346
51	11	0	0.0009660035
51	12	0	0.0009660036
51	13	0	0.0009660035
51	14	0	0.0009660035
51	15	0	0.0009660035
51	16	0	0.0009660035
51	17	0	0.0009660036
51	18	0	0.0009660035
51	19	0	0.0009660035
51	20	0	0.00096600346
51	21	0	0.00096600346
51	22	0	0.0009660035
51	23	0	0.00096600346
51	24	0	0.00096600346
52	0	0	0.0017315752
52	1	0	0.0009661191
52	2	0	0.00096600346
52	3	0	0.0009660035
52	4	0	0.0009660035
52	5	0	0.0009660034
52	6	0	0.00096600346
52	7	0	0.00096600346
52	8	0	0.00096600346
52	9	0	0.00096600346
52	10	0	0.00096600346
52	11	0	0.0009660034
52	12	0	0.00096600346
52	13	0	0.00096600346
52	14	0	0.00096600346
52	15	0	0.00096600346
52	16	0	0.00096600346
52	17	0	0.0009660034
52	18	0	0.00096600346
52	19	0	0.0009660034
52	20	0	0.00096600346
52	21	0	0.00096600346
52	22	0	0.00096600346
52	23	0	0.0009660034
52	24	0	0.0009660035
53	0	0	0.0044539426
53	1	0	0.0009666415
53	2	0	0.0009660037
53	3	0	0.00096600346
53	4	0	0.0009660035
53	5	0	0.0009660036
53	6	0	0.0009660036
53	7	0	0.0009660035
53	8	0	0.0009660035
53	9	0	0.0009660036
53	10	0	0.0009660036
53	11	0	0.0009660035
53	12	0	0.0009660036
53	13	0	0.0009660035
53	14	0	0.0009660035
53	15	0	0.0009660035
53	16	0	0.00096600363
53	17	0	0.0009660035
53	18	0	0.0009660035
53	19	0	0.0009660035
53	20	0	0.0009660035
53	21	0	0.0009660035
53	22	0	0.0009660036
53	23	0	0.0009660036
53	24	0	0.0009660035
54	0	0	0.0022157407
54	1	0	0.0009662283
54	2	0	0.0009660035
54	3	0	0.0009660034
54	4	0	0.0009660034
54	5	0	0.0009660033
54	6	0	0.0009660034
54	7	0	0.0009660034
54	8	0	0.00096600334
54	9	0	0.00096600334
54	10	0	0.0009660034
54	11	0	0.00096600334
54	12	0	0.00096600334
54	13	0	0.0009660034
54	14	0	0.00096600334
54	15	0	0.0009660034
54	16	0	0.00096600334
54	17	0	0.0009660034
54	18	0	0.00096600334
54	19	0	0.0009660034
54	20	0	0.00096600334
54	21	0	0.00096600334
54	22	0	0.0009660034
54	23	0	0.0009660034
54	24	0	0.0009660034
55	0	0	0.10134748
55	1	0	0.0009834205
55	2	0	0.000966006
55	3	0	0.0009660035
55	4	0	0.0009660035
55	5	0	0.00096600346
55	6	0	0.0009660036
55	7	0	0.0009660035
55	8	0	0.0009660035
55	9	0	0.0009660035
55	10	0	0.0009660035
55	11	0	0.0009660036
55	12	0	0.00096600346
55	13	0	0.0009660036
55	14	0	0.0009660035
55	15	0	0.0009660036
55	16	0	0.00096600346
55	17	0	0.0009660035
55	18	0	0.0009660035
55	19	0	0.00096600363
55	20	0	0.0009660035
55	21	0	0.0009660035
55	22	0	0.00096600346
55	23	0	0.0009660035
55	24	0	0.0009660036
56	0	0	0.3094672
56	1	0	0.0010809698
56	2	0	0.00096605625
56	3	0	0.00096600334
56	4	0	0.0009660034
56	5	0	0.0009660034
56	6	0	0.0009660033
56	7	0	0.0009660034
56	8	0	0.00096600346
56	9	0	0.0009660033
56	10	0	0.00096600334
56	11	0	0.00096600334
56	12	0	0.0009660034
56	13	0	0.0009660034
56	14	0	0.00096600334
56	15	0	0.00096600334
56	16	0	0.00096600334
56	17	0	0.00096600334
56	18	0	0.0009660033
56	19	0	0.00096600334
56	20	0	0.0009660034
56	21	0	0.00096600334
56	22	0	0.00096600334
56	23	0	0.00096600334
56	24	0	0.00096600346
57	0	0	0.0019858833
57	1	0	0.0009663368
57	2	0	0.00096600346
57	3	0	0.0009660034
57	4	0	0.00096600334
57	5	0	0.00096600346
57	6	0	0.0009660035
57	7	0	0.00096600346
57	8	0	0.0009660034
57	9	0	0.0009660034
57	10	0	0.00096600346
57	11	0	0.0009660034
57	12	0	0.0009660034
57	13	0	0.0009660034
57	14	0	0.00096600346
57	15	0	0.0009660034
57	16	0	0.0009660034
57	17	0	0.00096600346
57	18	0	0.0009660034
57	19	0	0.0009660034
57	20	0	0.00096600334
57	21	0	0.0009660034
57	22	0	0.0009660034
57	23	0	0.0009660034
57	24	0	0.0009660034
58	0	0	0.018005064
58	1	0	0.0009723432
58	2	0	0.0009660058
58	3	0	0.00096600346
58	4	0	0.0009660035
58	5	0	0.0009660034
58	6	0	0.0009660035
58	7	0	0.0009660035
58	8	0	0.0009660035
58	9	0	0.0009660035
58	10	0	0.0009660035
58	11	0	0.00096600346
58	12	0	0.0009660035
58	13	0	0.0009660036
58	14	0	0.0009660036
58	15	0	0.0009660036
58	16	0	0.0009660036
58	17	0	0.0009660036
58	18	0	0.0009660035
58	19	0	0.0009660036
58	20	0	0.0009660036
58	21	0	0.0009660036
58	22	0	0.0009660036
58	23	0	0.0009660036
58	24	0	0.0009660035
59	0	0	0.0026507974
59	1	0	0.0009662759
59	2	0	0.00096600346
59	3	0	0.0009660033
59	4	0	0.0009660034
59	5	0	0.0009660034
59	6	0	0.0009660034
59	7	0	0.0009660034
59	8	0	0.00096600334
59	9	0	0.0009660034
59	10	0	0.00096600334
59	11	0	0.0009660034
59	12	0	0.00096600346
59	13	0	0.0009660034
59	14	0	0.00096600346
59	15	0	0.0009660034
59	16	0	0.0009660034
59	17	0	0.00096600346
59	18	0	0.00096600346
59	19	0	0.0009660034
59	20	0	0.0009660034
59	21	0	0.0009660034
59	22	0	0.0009660034
59	23	0	0.0009660034
59	24	0	0.0009660034
60	0	0	0.008590969
60	1	0	0.0009672484
60	2	0	0.0009660035
60	3	0	0.0009660034
60	4	0	0.0009660034
60	5	0	0.00096600334
60	6	0	0.0009660034
60	7	0	0.0009660034
60	8	0	0.0009660034
60	9	0	0.0009660034
60	10	0	0.00096600346
60	11	0	0.00096600334
60	12	0	0.0009660034
60	13	0	0.0009660034
60	14	0	0.00096600346
60	15	0	0.00096600334
60	16	0	0.00096600346
60	17	0	0.0009660034
60	18	0	0.0009660034
60	19	0	0.0009660034
60	20	0	0.0009660034
60	21	0	0.00096600334
60	22	0	0.00096600334
60	23	0	0.00096600334
60	24	0	0.0009660035
61	0	0	0.0015206421
61	1	0	0.00096618047
61	2	0	0.0009660035
61	3	0	0.0009660034
61	4	0	0.00096600346
61	5	0	0.0009660035
61	6	0	0.0009660035
61	7	0	0.00096600346
61	8	0	0.0009660034
61	9	0	0.0009660035
61	10	0	0.0009660034
61	11	0	0.00096600346
61	12	0	0.00096600346
61	13	0	0.0009660034
61	14	0	0.00096600346
61	15	0	0.0009660035
61	16	0	0.00096600346
61	17	0	0.00096600346
61	18	0	0.0009660034
61	19	0	0.0009660035
61	20	0	0.00096600346
61	21	0	0.00096600346
61	22	0	0.0009660035
61	23	0	0.0009660034
61	24	0	0.00096600346
62	0	0	0.002649232
62	1	0	0.0009662752
62	2	0	0.0009660036
62	3	0	0.0009660036
62	4	0	0.0009660036
62	5	0	0.0009660036
62	6	0	0.0009660036
62	7	0	0.0009660036
62	8	0	0.0009660035
62	9	0	0.0009660036
62	10	0	0.0009660035
62	11	0	0.0009660036
62	12	0	0.0009660035
62	13	0	0.0009660035
62	14	0	0.0009660036
62	15	0	0.0009660036
62	16	0	0.0009660035
62	17	0	0.0009660035
62	18	0	0.0009660035
62	19	0	0.0009660036
62	20	0	0.0009660036
62	21	0	0.0009660036
62	22	0	0.0009660036
62	23	0	0.0009660036
62	24	0	0.0009660035
63	0	0	0.0021414151
63	1	0	0.00096619537
63	2	0	0.0009660035
63	3	0	0.0009660035
63	4	0	0.0009660035
63	5	0	0.00096600346
63	6	0	0.0009660035
63	7	0	0.0009660035
63	8	0	0.00096600346
63	9	0	0.0009660035
63	10	0	0.00096600346
63	11	0	0.00096600346
63	12	0	0.00096600346
63	13	0	0.0009660034
63	14	0	0.00096600346
63	15	0	0.0009660035
63	16	0	0.00096600346
63	17	0	0.00096600346
63	18	0	0.00096600346
63	19	0	0.0009660035
63	20	0	0.00096600346
63	21	0	0.00096600346
63	22	0	0.00096600346
63	23	0	0.00096600346
63	24	0	0.00096600346
64	0	0	0.0050415588
64	1	0	0.00096746354
64	2	0	0.0009660039
64	3	0	0.0009660034
64	4	0	0.0009660034
64	5	0	0.0009660034
64	6	0	0.00096600334
64	7	0	0.0009660035
64	8	0	0.0009660033
64	9	0	0.00096600334
64	10	0	0.00096600334
64	11	0	0.00096600334
64	12	0	0.00096600334
64	13	0	0.00096600334
64	14	0	0.0009660034
64	15	0	0.0009660033
64	16	0	0.00096600334
64	17	0	0.00096600334
64	18	0	0.00096600334
64	19	0	0.00096600334
64	20	0	0.00096600334
64	21	0	0.0009660033
64	22	0	0.00096600334
64	23	0	0.00096600334
64	24	0	0.0009660034
65	0	0	0.004362523
65	1	0	0.00096655113
65	2	0	0.0009660035
65	3	0	0.0009660035
65	4	0	0.0009660034
65	5	0	0.00096600346
65	6	0	0.0009660035
65	7	0	0.00096600334
65	8	0	0.00096600346
65	9	0	0.00096600346
65	10	0	0.0009660034
65	11	0	0.00096600346
65	12	0	0.00096600346
65	13	0	0.00096600346
65	14	0	0.00096600346
65	15	0	0.0009660035
65	16	0	0.0009660035
65	17	0	0.00096600346
65	18	0	0.0009660035
65	19	0	0.0009660035
65	20	0	0.0009660035
65	21	0	0.00096600346
65	22	0	0.0009660035
65	23	0	0.0009660035
65	24	0	0.00096600346
66	0	0	0.0012220173
66	1	0	0.0009660668
66	2	0	0.0009660035
66	3	0	0.00096600346
66	4	0	0.0009660035
66	5	0	0.0009660035
66	6	0	0.0009660036
66	7	0	0.0009660035
66	8	0	0.00096600346
66	9	0	0.0009660035
66	10	0	0.00096600346
66	11	0	0.00096600346
66	12	0	0.0009660036
66	13	0	0.0009660036
66	14	0	0.00096600346
66	15	0	0.0009660035
66	16	0	0.00096600346
66	17	0	0.0009660035
66	18	0	0.0009660035
66	19	0	0.0009660035
66	20	0	0.0009660035
66	21	0	0.0009660035
66	22	0	0.0009660035
66	23	0	0.00096600346
66	24	0	0.00096600346
67	0	0	0.005103777
67	1	0	0.0009675394
67	2	0	0.0009660039
67	3	0	0.00096600334
67	4	0	0.0009660034
67	5	0	0.0009660034
67	6	0	0.0009660034
67	7	0	0.00096600346
67	8	0	0.00096600334
67	9	0	0.0009660033
67	10	0	0.0009660033
67	11	0	0.00096600334
67	12	0	0.0009660033
67	13	0	0.0009660033
67	14	0	0.0009660033
67	15	0	0.0009660033
67	16	0	0.0009660033
67	17	0	0.0009660032
67	18	0	0.00096600334
67	19	0	0.0009660032
67	20	0	0.0009660033
67	21	0	0.0009660033
67	22	0	0.0009660033
67	23	0	0.0009660032
67	24	0	0.0009660034
68	0	0	0.0017314969
68	1	0	0.000966119
68	2	0	0.0009660035
68	3	0	0.0009660036
68	4	0	0.0009660035
68	5	0	0.00096600346
68	6	0	0.00096600346
68	7	0	0.00096600346
68	8	0	0.00096600346
68	9	0	0.00096600346
68	10	0	0.00096600346
68	11	0	0.0009660036
68	12	0	0.0009660036
68	13	0	0.0009660036
68	14	0	0.0009660035
68	15	0	0.0009660035
68	16	0	0.0009660036
68	17	0	0.00096600363
68	18	0	0.0009660035
68	19	0	0.0009660035
68	20	0	0.0009660035
68	21	0	0.0009660035
68	22	0	0.0009660035
68	23	0	0.0009660036
68	24	0	0.00096600346
69	0	0	0.10020001
69	1	0	0.0010031275
69	2	0	0.00096601574
69	3	0	0.00096600346
69	4	0	0.0009660034
69	5	0	0.00096600346
69	6	0	0.0009660036
69	7	0	0.0009660035
69	8	0	0.0009660036
69	9	0	0.0009660035
69	10	0	0.0009660036
69	11	0	0.0009660035
69	12	0	0.0009660035
69	13	0	0.00096600346
69	14	0	0.0009660036
69	15	0	0.0009660036
69	16	0	0.0009660036
69	17	0	0.0009660035
69	18	0	0.00096600363
69	19	0	0.0009660035
69	20	0	0.0009660036
69	21	0	0.0009660035
69	22	0	0.0009660035
69	23	0	0.0009660036
69	24	0	0.00096600346
70	0	0	0.011993631
70	1	0	0.0009690966
70	2	0	0.00096600445
70	3	0	0.0009660035
70	4	0	0.00096600346
70	5	0	0.0009660034
70	6	0	0.0009660034
70	7	0	0.0009660035
70	8	0	0.00096600346
70	9	0	0.0009660035
70	10	0	0.0009660035
70	11	0	0.0009660035
70	12	0	0.00096600346
70	13	0	0.0009660035
70	14	0	0.0009660036
70	15	0	0.00096600346
70	16	0	0.00096600363
70	17	0	0.0009660036
70	18	0	0.0009660035
70	19	0	0.00096600346
70	20	0	0.0009660036
70	21	0	0.00096600346
70	22	0	0.00096600346
70	23	0	0.00096600346
70	24	0	0.00096600346
71	0	0	0.0049987673
71	1	0	0.00096744264
71	2	0	0.0009660041
71	3	0	0.0009660035
71	4	0	0.00096600346
71	5	0	0.00096600346
71	6	0	0.00096600346
71	7	0	0.0009660035
71	8	0	0.0009660035
71	9	0	0.0009660035
71	10	0	0.0009660035
71	11	0	0.00096600346
71	12	0	0.00096600346
71	13	0	0.00096600346
71	14	0	0.0009660035
71	15	0	0.0009660034
71	16	0	0.00096600346
71	17	0	0.00096600346
71	18	0	0.0009660035
71	19	0	0.0009660034
71	20	0	0.0009660035
71	21	0	0.0009660035
71	22	0	0.00096600346
71	23	0	0.00096600346
71	24	0	0.0009660036
72	0	0	0.017763771
72	1	0	0.0009721649
72	2	0	0.00096600555
72	3	0	0.00096600334
72	4	0	0.0009660034
72	5	0	0.0009660034
72	6	0	0.0009660035
72	7	0	0.0009660035
72	8	0	0.0009660035
72	9	0	0.0009660035
72	10	0	0.0009660035
72	11	0	0.0009660036
72	12	0	0.0009660035
72	13	0	0.00096600346
72	14	0	0.0009660035
72	15	0	0.00096600346
72	16	0	0.0009660035
72	17	0	0.0009660035
72	18	0	0.0009660036
72	19	0	0.00096600346
72	20	0	0.00096600346
72	21	0	0.00096600346
72	22	0	0.0009660035
72	23	0	0.00096600346
72	24	0	0.00096600346
73	0	0	0.01801127
73	1	0	0.0009723624
73	2	0	0.00096600584
73	3	0	0.00096600346
73	4	0	0.00096600346
73	5	0	0.00096600346
73	6	0	0.00096600346
73	7	0	0.00096600346
73	8	0	0.0009660034
73	9	0	0.00096600334
73	10	0	0.0009660034
73	11	0	0.00096600346
73	12	0	0.0009660034
73	13	0	0.0009660034
73	14	0	0.00096600346
73	15	0	0.0009660034
73	16	0	0.0009660034
73	17	0	0.00096600346
73	18	0	0.00096600346
73	19	0	0.00096600346
73	20	0	0.0009660034
73	21	0	0.0009660035
73	22	0	0.0009660035
73	23	0	0.00096600346
73	24	0	0.0009660034
74	0	0	0.003099619
74	1	0	0.00096649904
74	2	0	0.00096600363
74	3	0	0.0009660035
74	4	0	0.0009660036
74	5	0	0.0009660036
74	6	0	0.0009660035
74	7	0	0.00096600346
74	8	0	0.0009660035
74	9	0	0.0009660036
74	10	0	0.0009660035
74	11	0	0.0009660035
74	12	0	0.0009660035
74	13	0	0.00096600346
74	14	0	0.00096600346
74	15	0	0.0009660036
74	16	0	0.00096600346
74	17	0	0.0009660035
74	18	0	0.00096600346
74	19	0	0.00096600346
74	20	0	0.0009660036
74	21	0	0.00096600346
74	22	0	0.00096600346
74	23	0	0.0009660035
74	24	0	0.00096600346
75	0	0	0.0021385816
75	1	0	0.0009663958
75	2	0	0.0009660034
75	3	0	0.0009660034
75	4	0	0.00096600334
75	5	0	0.0009660034
75	6	0	0.00096600334
75	7	0	0.0009660034
75	8	0	0.00096600334
75	9	0	0.00096600334
75	10	0	0.00096600334
75	11	0	0.0009660034
75	12	0	0.00096600334
75	13	0	0.0009660034
75	14	0	0.00096600334
75	15	0	0.00096600346
75	16	0	0.00096600346
75	17	0	0.0009660034
75	18	0	0.00096600346
75	19	0	0.00096600334
75	20	0	0.0009660034
75	21	0	0.0009660034
75	22	0	0.0009660034
75	23	0	0.00096600334
75	24	0	0.00096600346
76	0	0	0.01586448
76	1	0	0.00097089686
76	2	0	0.0009660043
76	3	0	0.00096600346
76	4	0	0.0009660035
76	5	0	0.0009660034
76	6	0	0.00096600346
76	7	0	0.0009660035
76	8	0	0.0009660035
76	9	0	0.0009660036
76	10	0	0.0009660035
76	11	0	0.0009660035
76	12	0	0.00096600346
76	13	0	0.0009660035
76	14	0	0.0009660036
76	15	0	0.0009660036
76	16	0	0.0009660036
76	17	0	0.0009660035
76	18	0	0.0009660035
76	19	0	0.00096600346
76	20	0	0.0009660035
76	21	0	0.00096600346
76	22	0	0.0009660035
76	23	0	0.0009660035
76	24	0	0.00096600346
77	0	0	0.00869583
77	1	0	0.0009671969
77	2	0	0.0009660037
77	3	0	0.0009660036
77	4	0	0.0009660035
77	5	0	0.00096600363
77	6	0	0.0009660036
77	7	0	0.0009660036
77	8	0	0.0009660036
77	9	0	0.00096600363
77	10	0	0.00096600363
77	11	0	0.0009660036
77	12	0	0.00096600363
77	13	0	0.0009660036
77	14	0	0.0009660036
77	15	0	0.00096600363
77	16	0	0.0009660036
77	17	0	0.0009660036
77	18	0	0.0009660036
77	19	0	0.0009660036
77	20	0	0.00096600363
77	21	0	0.0009660036
77	22	0	0.0009660035
77	23	0	0.0009660036
77	24	0	0.0009660036
78	0	0	0.100204155
78	1	0	0.001003618
78	2	0	0.0009660174
78	3	0	0.0009660035
78	4	0	0.0009660034
78	5	0	0.0009660034
78	6	0	0.00096600346
78	7	0	0.00096600334
78	8	0	0.0009660034
78	9	0	0.00096600334
78	10	0	0.0009660034
78	11	0	0.0009660033
78	12	0	0.0009660034
78	13	0	0.00096600346
78	14	0	0.00096600346
78	15	0	0.00096600334
78	16	0	0.0009660034
78	17	0	0.0009660034
78	18	0	0.0009660034
78	19	0	0.00096600346
78	20	0	0.0009660034
78	21	0	0.0009660034
78	22	0	0.0009660034
78	23	0	0.00096600334
78	24	0	0.0009660034
79	0	0	0.08246135
79	1	0	0.0012175909
79	2	0	0.000966098
79	3	0	0.0009660036
79	4	0	0.0009660035
79	5	0	0.0009660036
79	6	0	0.00096600346
79	7	0	0.0009660035
79	8	0	0.0009660036
79	9	0	0.0009660035
79	10	0	0.0009660035
79	11	0	0.0009660035
79	12	0	0.0009660036
79	13	0	0.00096600346
79	14	0	0.0009660035
79	15	0	0.0009660035
79	16	0	0.0009660035
79	17	0	0.0009660035
79	18	0	0.0009660035
79	19	0	0.0009660036
79	20	0	0.00096600346
79	21	0	0.0009660034
79	22	0	0.0009660036
79	23	0	0.0009660035
79	24	0	0.0009660035
80	0	0	0.005532012
80	1	0	0.0009677049
80	2	0	0.00096600404
80	3	0	0.00096600334
80	4	0	0.00096600346
80	5	0	0.00096600346
80	6	0	0.0009660034
80	7	0	0.0009660035
80	8	0	0.0009660035
80	9	0	0.00096600346
80	10	0	0.0009660035
80	11	0	0.00096600346
80	12	0	0.0009660034
80	13	0	0.0009660035
80	14	0	0.00096600346
80	15	0	0.00096600346
80	16	0	0.00096600346
80	17	0	0.0009660035
80	18	0	0.0009660035
80	19	0	0.00096600346
80	20	0	0.0009660035
80	21	0	0.0009660035
80	22	0	0.00096600346
80	23	0	0.00096600346
80	24	0	0.00096600346
81	0	0	0.10338451
81	1	0	0.0012588362
81	2	0	0.0009669069
81	3	0	0.0009660037
81	4	0	0.00096600346
81	5	0	0.00096600346
81	6	0	0.00096600334
81	7	0	0.0009660033
81	8	0	0.00096600334
81	9	0	0.0009660034
81	10	0	0.0009660034
81	11	0	0.00096600346
81	12	0	0.00096600346
81	13	0	0.0009660034
81	14	0	0.0009660034
81	15	0	0.0009660034
81	16	0	0.0009660034
81	17	0	0.0009660033
81	18	0	0.00096600334
81	19	0	0.00096600346
81	20	0	0.0009660035
81	21	0	0.00096600346
81	22	0	0.00096600346
81	23	0	0.00096600346
81	24	0	0.0009660034
82	0	0	0.0021726447
82	1	0	0.00096620905
82	2	0	0.0009660035
82	3	0	0.0009660034
82	4	0	0.00096600334
82	5	0	0.00096600346
82	6	0	0.00096600346
82	7	0	0.0009660034
82	8	0	0.00096600346
82	9	0	0.00096600346
82	10	0	0.00096600346
82	11	0	0.0009660034
82	12	0	0.00096600334
82	13	0	0.00096600334
82	14	0	0.00096600334
82	15	0	0.0009660034
82	16	0	0.0009660034
82	17	0	0.00096600334
82	18	0	0.0009660034
82	19	0	0.0009660034
82	20	0	0.0009660034
82	21	0	0.0009660034
82	22	0	0.00096600334
82	23	0	0.00096600346
82	24	0	0.0009660034
83	0	0	0.004946853
83	1	0	0.00096741
83	2	0	0.00096600386
83	3	0	0.00096600346
83	4	0	0.0009660035
83	5	0	0.0009660034
83	6	0	0.0009660034
83	7	0	0.00096600346
83	8	0	0.00096600346
83	9	0	0.0009660035
83	10	0	0.0009660034
83	11	0	0.0009660034
83	12	0	0.00096600346
83	13	0	0.00096600346
83	14	0	0.00096600346
83	15	0	0.00096600346
83	16	0	0.00096600346
83	17	0	0.0009660034
83	18	0	0.0009660035
83	19	0	0.00096600346
83	20	0	0.00096600346
83	21	0	0.00096600346
83	22	0	0.00096600346
83	23	0	0.0009660035
83	24	0	0.0009660035
84	0	0	0.005523776
84	1	0	0.0009677023
84	2	0	0.0009660042
84	3	0	0.0009660035
84	4	0	0.0009660035
84	5	0	0.0009660037
84	6	0	0.0009660035
84	7	0	0.0009660036
84	8	0	0.0009660036
84	9	0	0.0009660035
84	10	0	0.0009660036
84	11	0	0.0009660036
84	12	0	0.0009660036
84	13	0	0.0009660036
84	14	0	0.00096600363
84	15	0	0.0009660036
84	16	0	0.0009660036
84	17	0	0.0009660036
84	18	0	0.0009660036
84	19	0	0.0009660036
84	20	0	0.0009660035
84	21	0	0.0009660036
84	22	0	0.00096600363
84	23	0	0.0009660036
84	24	0	0.0009660036
85	0	0	0.01592476
85	1	0	0.0009709433
85	2	0	0.0009660042
85	3	0	0.0009660034
85	4	0	0.0009660034
85	5	0	0.0009660034
85	6	0	0.0009660034
85	7	0	0.0009660035
85	8	0	0.00096600334
85	9	0	0.00096600346
85	10	0	0.0009660034
85	11	0	0.00096600334
85	12	0	0.00096600334
85	13	0	0.00096600334
85	14	0	0.0009660034
85	15	0	0.00096600346
85	16	0	0.00096600334
85	17	0	0.0009660034
85	18	0	0.00096600334
85	19	0	0.0009660034
85	20	0	0.0009660034
85	21	0	0.0009660034
85	22	0	0.0009660033
85	23	0	0.00096600346
85	24	0	0.0009660034
86	0	0	0.0055334307
86	1	0	0.0009677082
86	2	0	0.0009660041
86	3	0	0.00096600346
86	4	0	0.00096600346
86	5	0	0.00096600346
86	6	0	0.00096600346
86	7	0	0.0009660035
86	8	0	0.00096600346
86	9	0	0.0009660034
86	10	0	0.0009660034
86	11	0	0.0009660035
86	12	0	0.0009660035
86	13	0	0.00096600346
86	14	0	0.00096600346
86	15	0	0.00096600346
86	16	0	0.0009660036
86	17	0	0.0009660035
86	18	0	0.0009660036
86	19	0	0.0009660035
86	20	0	0.0009660035
86	21	0	0.0009660035
86	22	0	0.0009660035
86	23	0	0.0009660035
86	24	0	0.0009660036
87	0	0	0.0055326954
87	1	0	0.0009677064
87	2	0	0.00096600415
87	3	0	0.0009660034
87	4	0	0.0009660034
